Real,Imag
-9.833438121936732834e-01,1.817551843012922552e-01
-9.840240229703187680e-01,1.780357329788512244e-01
-9.843060185978627086e-01,1.764700024141019341e-01
-9.852758674497283931e-01,1.709721176718876634e-01
-9.857490844829798204e-01,1.682223006648289609e-01
-9.862183336204189965e-01,1.654490810822993041e-01
-9.864305561872450667e-01,1.641790419636995901e-01
-9.867070170961582676e-01,1.625092686993493407e-01
-9.868587893643152587e-01,1.615850545514654346e-01
-9.875207323396085757e-01,1.574890573958931117e-01
-9.876185252160843975e-01,1.568746271708462148e-01
-9.890448343554418820e-01,1.476154315605985312e-01
-9.892137698609378971e-01,1.464790685303318241e-01
-9.892653750969847559e-01,1.461301393765418732e-01
-9.900729523466849091e-01,1.405544344071506246e-01
-9.906414330753241515e-01,1.364901134679098738e-01
-9.909364725842385591e-01,1.343313340300634762e-01
-9.913923478353767749e-01,1.309244539933628881e-01
-9.917694473050767678e-01,1.280365705264004395e-01
-9.921024869844685679e-01,1.254298820825466843e-01
-9.921323082098985058e-01,1.251937818188340878e-01
-9.925933622187272931e-01,1.214842264630369012e-01
-9.930315052071594373e-01,1.178491818640270833e-01
-9.932430079028033987e-01,1.160531225439257325e-01
-9.937530544053430059e-01,1.116013748125605637e-01
-9.942902977167125123e-01,1.067089680693371068e-01
-9.946510117825988484e-01,1.032926171604356264e-01
-9.953403785305063867e-01,9.642370490058524424e-02
-9.955574144469079290e-01,9.415643652875159419e-02
-9.955843069169343362e-01,9.387165610946679450e-02
-9.959988846819750608e-01,8.936566293763063829e-02
-9.962576158987797026e-01,8.643357428499696959e-02
-9.965552329333852155e-01,8.293170511388806010e-02
-9.966874327785125720e-01,8.132749437542255433e-02
-9.973906374771474015e-01,7.219360271475304403e-02
-9.974685503820488464e-01,7.110900785933793600e-02
-9.975482335305246862e-01,6.998229619082550756e-02
-9.982648300156268251e-01,5.888403139955126347e-02
-9.985201444332171272e-01,5.438309628072292984e-02
-9.985980824751345963e-01,5.293269005987363829e-02
-9.988098323447702764e-01,4.877416130923720866e-02
-9.988535028816422079e-01,4.787149236299947930e-02
-9.990705008427651634e-01,4.310608246845663155e-02
-9.991222557982475383e-01,4.188935388161991319e-02
-9.992612206034637845e-01,3.843192680677738615e-02
-9.993831399354329292e-01,3.511893524589754234e-02
-9.994339728177511484e-01,3.364125410467579125e-02
-9.994861003754532680e-01,3.205518922507194501e-02
-9.996534567533339466e-01,2.632425499618235368e-02
-9.997391947021203595e-01,2.283730667935891454e-02
-9.997825731166355423e-01,2.085201410607170902e-02
-9.998798677858301565e-01,1.549999989050415521e-02
-9.999182620560882473e-01,1.278550768407904492e-02
-9.999608315454071583e-01,8.850727371765060650e-03
-9.999635429875707304e-01,8.538893121718559368e-03
-9.999798890939074480e-01,6.342034983619114843e-03
-9.999827903772788851e-01,5.866766509325049839e-03
-9.999999783273085807e-01,2.081955722174037447e-04
